geoid10,name,population_2010
245101403001008,"Block 1008, Block Group 1, Census Tract 1403, Baltimore city, Maryland",26
245101403001009,"Block 1009, Block Group 1, Census Tract 1403, Baltimore city, Maryland",34
245101403001010,"Block 1010, Block Group 1, Census Tract 1403, Baltimore city, Maryland",96
245101403001011,"Block 1011, Block Group 1, Census Tract 1403, Baltimore city, Maryland",69
245101403001012,"Block 1012, Block Group 1, Census Tract 1403, Baltimore city, Maryland",102
245101403001013,"Block 1013, Block Group 1, Census Tract 1403, Baltimore city, Maryland",90
245101403001014,"Block 1014, Block Group 1, Census Tract 1403, Baltimore city, Maryland",85
245101403002000,"Block 2000, Block Group 2, Census Tract 1403, Baltimore city, Maryland",18
245101403002001,"Block 2001, Block Group 2, Census Tract 1403, Baltimore city, Maryland",9
245101403002002,"Block 2002, Block Group 2, Census Tract 1403, Baltimore city, Maryland",0
245101403002003,"Block 2003, Block Group 2, Census Tract 1403, Baltimore city, Maryland",0
245101403002004,"Block 2004, Block Group 2, Census Tract 1403, Baltimore city, Maryland",107
245101403002005,"Block 2005, Block Group 2, Census Tract 1403, Baltimore city, Maryland",50
245101403002006,"Block 2006, Block Group 2, Census Tract 1403, Baltimore city, Maryland",0
245101403002007,"Block 2007, Block Group 2, Census Tract 1403, Baltimore city, Maryland",1
245101403002008,"Block 2008, Block Group 2, Census Tract 1403, Baltimore city, Maryland",22
245101403002009,"Block 2009, Block Group 2, Census Tract 1403, Baltimore city, Maryland",71
245101403002010,"Block 2010, Block Group 2, Census Tract 1403, Baltimore city, Maryland",49
245101403002011,"Block 2011, Block Group 2, Census Tract 1403, Baltimore city, Maryland",34
245101403002012,"Block 2012, Block Group 2, Census Tract 1403, Baltimore city, Maryland",45
245101403002013,"Block 2013, Block Group 2, Census Tract 1403, Baltimore city, Maryland",2
245101403002014,"Block 2014, Block Group 2, Census Tract 1403, Baltimore city, Maryland",27
245101403003000,"Block 3000, Block Group 3, Census Tract 1403, Baltimore city, Maryland",0
245101403003001,"Block 3001, Block Group 3, Census Tract 1403, Baltimore city, Maryland",75
245101403003002,"Block 3002, Block Group 3, Census Tract 1403, Baltimore city, Maryland",0
245101403003003,"Block 3003, Block Group 3, Census Tract 1403, Baltimore city, Maryland",44
245101403003004,"Block 3004, Block Group 3, Census Tract 1403, Baltimore city, Maryland",34
245101403003005,"Block 3005, Block Group 3, Census Tract 1403, Baltimore city, Maryland",56
245101403003006,"Block 3006, Block Group 3, Census Tract 1403, Baltimore city, Maryland",64
245101403003007,"Block 3007, Block Group 3, Census Tract 1403, Baltimore city, Maryland",37
245101403003008,"Block 3008, Block Group 3, Census Tract 1403, Baltimore city, Maryland",71
245101403003009,"Block 3009, Block Group 3, Census Tract 1403, Baltimore city, Maryland",93
245101403003010,"Block 3010, Block Group 3, Census Tract 1403, Baltimore city, Maryland",50
245101403003011,"Block 3011, Block Group 3, Census Tract 1403, Baltimore city, Maryland",64
245101403003012,"Block 3012, Block Group 3, Census Tract 1403, Baltimore city, Maryland",34
245101403003013,"Block 3013, Block Group 3, Census Tract 1403, Baltimore city, Maryland",30
245101403004000,"Block 4000, Block Group 4, Census Tract 1403, Baltimore city, Maryland",19
245101403004001,"Block 4001, Block Group 4, Census Tract 1403, Baltimore city, Maryland",35
245101403004002,"Block 4002, Block Group 4, Census Tract 1403, Baltimore city, Maryland",57
245101403004003,"Block 4003, Block Group 4, Census Tract 1403, Baltimore city, Maryland",73
245101403004004,"Block 4004, Block Group 4, Census Tract 1403, Baltimore city, Maryland",69
245101403004005,"Block 4005, Block Group 4, Census Tract 1403, Baltimore city, Maryland",30
245101403004006,"Block 4006, Block Group 4, Census Tract 1403, Baltimore city, Maryland",0
245101403004007,"Block 4007, Block Group 4, Census Tract 1403, Baltimore city, Maryland",0
245101403004008,"Block 4008, Block Group 4, Census Tract 1403, Baltimore city, Maryland",0
245101403004009,"Block 4009, Block Group 4, Census Tract 1403, Baltimore city, Maryland",79
245101403004010,"Block 4010, Block Group 4, Census Tract 1403, Baltimore city, Maryland",49
245101403004011,"Block 4011, Block Group 4, Census Tract 1403, Baltimore city, Maryland",70
245101403004012,"Block 4012, Block Group 4, Census Tract 1403, Baltimore city, Maryland",41
245101403004013,"Block 4013, Block Group 4, Census Tract 1403, Baltimore city, Maryland",68
245101403004014,"Block 4014, Block Group 4, Census Tract 1403, Baltimore city, Maryland",8
245101403004015,"Block 4015, Block Group 4, Census Tract 1403, Baltimore city, Maryland",21
245101403004016,"Block 4016, Block Group 4, Census Tract 1403, Baltimore city, Maryland",13
245101403004017,"Block 4017, Block Group 4, Census Tract 1403, Baltimore city, Maryland",2
245101403004018,"Block 4018, Block Group 4, Census Tract 1403, Baltimore city, Maryland",11
245101403004019,"Block 4019, Block Group 4, Census Tract 1403, Baltimore city, Maryland",0
245101403004020,"Block 4020, Block Group 4, Census Tract 1403, Baltimore city, Maryland",1
245101501001000,"Block 1000, Block Group 1, Census Tract 1501, Baltimore city, Maryland",101
245101501001001,"Block 1001, Block Group 1, Census Tract 1501, Baltimore city, Maryland",17
245101501001002,"Block 1002, Block Group 1, Census Tract 1501, Baltimore city, Maryland",70
245101501001003,"Block 1003, Block Group 1, Census Tract 1501, Baltimore city, Maryland",21
245101501001004,"Block 1004, Block Group 1, Census Tract 1501, Baltimore city, Maryland",255
245101501001005,"Block 1005, Block Group 1, Census Tract 1501, Baltimore city, Maryland",28
245101501001006,"Block 1006, Block Group 1, Census Tract 1501, Baltimore city, Maryland",15
245101501001007,"Block 1007, Block Group 1, Census Tract 1501, Baltimore city, Maryland",35
245101501002000,"Block 2000, Block Group 2, Census Tract 1501, Baltimore city, Maryland",125
245101501002001,"Block 2001, Block Group 2, Census Tract 1501, Baltimore city, Maryland",111
245101501002002,"Block 2002, Block Group 2, Census Tract 1501, Baltimore city, Maryland",92
245101501002003,"Block 2003, Block Group 2, Census Tract 1501, Baltimore city, Maryland",34
245101501002004,"Block 2004, Block Group 2, Census Tract 1501, Baltimore city, Maryland",74
245101501002005,"Block 2005, Block Group 2, Census Tract 1501, Baltimore city, Maryland",69
245101501002006,"Block 2006, Block Group 2, Census Tract 1501, Baltimore city, Maryland",103
245101501002007,"Block 2007, Block Group 2, Census Tract 1501, Baltimore city, Maryland",38
245101501002008,"Block 2008, Block Group 2, Census Tract 1501, Baltimore city, Maryland",0
245101501002009,"Block 2009, Block Group 2, Census Tract 1501, Baltimore city, Maryland",118
245101501002010,"Block 2010, Block Group 2, Census Tract 1501, Baltimore city, Maryland",38
245101501002011,"Block 2011, Block Group 2, Census Tract 1501, Baltimore city, Maryland",31
245101501002012,"Block 2012, Block Group 2, Census Tract 1501, Baltimore city, Maryland",78
245101501002013,"Block 2013, Block Group 2, Census Tract 1501, Baltimore city, Maryland",0
245101501002014,"Block 2014, Block Group 2, Census Tract 1501, Baltimore city, Maryland",101
245101501002015,"Block 2015, Block Group 2, Census Tract 1501, Baltimore city, Maryland",46
245101501002016,"Block 2016, Block Group 2, Census Tract 1501, Baltimore city, Maryland",46
245101501002017,"Block 2017, Block Group 2, Census Tract 1501, Baltimore city, Maryland",61
245101501002018,"Block 2018, Block Group 2, Census Tract 1501, Baltimore city, Maryland",34
245101501003000,"Block 3000, Block Group 3, Census Tract 1501, Baltimore city, Maryland",78
245101501003001,"Block 3001, Block Group 3, Census Tract 1501, Baltimore city, Maryland",15
245101501003002,"Block 3002, Block Group 3, Census Tract 1501, Baltimore city, Maryland",163
245101501003003,"Block 3003, Block Group 3, Census Tract 1501, Baltimore city, Maryland",150
245101501003004,"Block 3004, Block Group 3, Census Tract 1501, Baltimore city, Maryland",132
245101501003005,"Block 3005, Block Group 3, Census Tract 1501, Baltimore city, Maryland",67
245101501003006,"Block 3006, Block Group 3, Census Tract 1501, Baltimore city, Maryland",0
245101501003007,"Block 3007, Block Group 3, Census Tract 1501, Baltimore city, Maryland",54
245101501003008,"Block 3008, Block Group 3, Census Tract 1501, Baltimore city, Maryland",31
245101501003009,"Block 3009, Block Group 3, Census Tract 1501, Baltimore city, Maryland",0
245101501003010,"Block 3010, Block Group 3, Census Tract 1501, Baltimore city, Maryland",369
245101501003011,"Block 3011, Block Group 3, Census Tract 1501, Baltimore city, Maryland",267
245101501003012,"Block 3012, Block Group 3, Census Tract 1501, Baltimore city, Maryland",29
245101501003013,"Block 3013, Block Group 3, Census Tract 1501, Baltimore city, Maryland",57
245101501003014,"Block 3014, Block Group 3, Census Tract 1501, Baltimore city, Maryland",58
245101502001000,"Block 1000, Block Group 1, Census Tract 1502, Baltimore city, Maryland",113
245101502001001,"Block 1001, Block Group 1, Census Tract 1502, Baltimore city, Maryland",113
245101502001002,"Block 1002, Block Group 1, Census Tract 1502, Baltimore city, Maryland",0
245101502001003,"Block 1003, Block Group 1, Census Tract 1502, Baltimore city, Maryland",132
245101502001004,"Block 1004, Block Group 1, Census Tract 1502, Baltimore city, Maryland",112
245101502001005,"Block 1005, Block Group 1, Census Tract 1502, Baltimore city, Maryland",77
245101502001006,"Block 1006, Block Group 1, Census Tract 1502, Baltimore city, Maryland",0
245101502001007,"Block 1007, Block Group 1, Census Tract 1502, Baltimore city, Maryland",81
245101502001008,"Block 1008, Block Group 1, Census Tract 1502, Baltimore city, Maryland",0
245101502001009,"Block 1009, Block Group 1, Census Tract 1502, Baltimore city, Maryland",75
245101502001010,"Block 1010, Block Group 1, Census Tract 1502, Baltimore city, Maryland",35
245101502001011,"Block 1011, Block Group 1, Census Tract 1502, Baltimore city, Maryland",88
245101502001012,"Block 1012, Block Group 1, Census Tract 1502, Baltimore city, Maryland",54
245101502001013,"Block 1013, Block Group 1, Census Tract 1502, Baltimore city, Maryland",8
245101502001014,"Block 1014, Block Group 1, Census Tract 1502, Baltimore city, Maryland",24
245101502001015,"Block 1015, Block Group 1, Census Tract 1502, Baltimore city, Maryland",34
245101502001016,"Block 1016, Block Group 1, Census Tract 1502, Baltimore city, Maryland",0
245101502001017,"Block 1017, Block Group 1, Census Tract 1502, Baltimore city, Maryland",51
245101502002000,"Block 2000, Block Group 2, Census Tract 1502, Baltimore city, Maryland",109
245101502002001,"Block 2001, Block Group 2, Census Tract 1502, Baltimore city, Maryland",104
245101502002002,"Block 2002, Block Group 2, Census Tract 1502, Baltimore city, Maryland",128
245101502002003,"Block 2003, Block Group 2, Census Tract 1502, Baltimore city, Maryland",4
245101502002004,"Block 2004, Block Group 2, Census Tract 1502, Baltimore city, Maryland",96
245101502002005,"Block 2005, Block Group 2, Census Tract 1502, Baltimore city, Maryland",88
245101502002006,"Block 2006, Block Group 2, Census Tract 1502, Baltimore city, Maryland",33
245101502002007,"Block 2007, Block Group 2, Census Tract 1502, Baltimore city, Maryland",69
245101502002008,"Block 2008, Block Group 2, Census Tract 1502, Baltimore city, Maryland",24
245101502002009,"Block 2009, Block Group 2, Census Tract 1502, Baltimore city, Maryland",22
245101502002010,"Block 2010, Block Group 2, Census Tract 1502, Baltimore city, Maryland",88
245101502002011,"Block 2011, Block Group 2, Census Tract 1502, Baltimore city, Maryland",17
245101502003000,"Block 3000, Block Group 3, Census Tract 1502, Baltimore city, Maryland",38
245101502003001,"Block 3001, Block Group 3, Census Tract 1502, Baltimore city, Maryland",39
245101502003002,"Block 3002, Block Group 3, Census Tract 1502, Baltimore city, Maryland",2
245101502003003,"Block 3003, Block Group 3, Census Tract 1502, Baltimore city, Maryland",47
245101502003004,"Block 3004, Block Group 3, Census Tract 1502, Baltimore city, Maryland",54
245101502003005,"Block 3005, Block Group 3, Census Tract 1502, Baltimore city, Maryland",86
245101502003006,"Block 3006, Block Group 3, Census Tract 1502, Baltimore city, Maryland",64
245101502003007,"Block 3007, Block Group 3, Census Tract 1502, Baltimore city, Maryland",97
245101502003008,"Block 3008, Block Group 3, Census Tract 1502, Baltimore city, Maryland",130
245101502003009,"Block 3009, Block Group 3, Census Tract 1502, Baltimore city, Maryland",90
245101502003010,"Block 3010, Block Group 3, Census Tract 1502, Baltimore city, Maryland",83
245101502003011,"Block 3011, Block Group 3, Census Tract 1502, Baltimore city, Maryland",34
245101502003012,"Block 3012, Block Group 3, Census Tract 1502, Baltimore city, Maryland",64
245101502003013,"Block 3013, Block Group 3, Census Tract 1502, Baltimore city, Maryland",7
245101502003014,"Block 3014, Block Group 3, Census Tract 1502, Baltimore city, Maryland",40
245101502003015,"Block 3015, Block Group 3, Census Tract 1502, Baltimore city, Maryland",45
245101503001000,"Block 1000, Block Group 1, Census Tract 1503, Baltimore city, Maryland",87
245101503001001,"Block 1001, Block Group 1, Census Tract 1503, Baltimore city, Maryland",98
245101503001002,"Block 1002, Block Group 1, Census Tract 1503, Baltimore city, Maryland",87
245101503001003,"Block 1003, Block Group 1, Census Tract 1503, Baltimore city, Maryland",87
245101503001004,"Block 1004, Block Group 1, Census Tract 1503, Baltimore city, Maryland",115
245101503001005,"Block 1005, Block Group 1, Census Tract 1503, Baltimore city, Maryland",109
245101503001006,"Block 1006, Block Group 1, Census Tract 1503, Baltimore city, Maryland",146
245101503001007,"Block 1007, Block Group 1, Census Tract 1503, Baltimore city, Maryland",115
245101503002000,"Block 2000, Block Group 2, Census Tract 1503, Baltimore city, Maryland",152
245101503002001,"Block 2001, Block Group 2, Census Tract 1503, Baltimore city, Maryland",174
245101503002002,"Block 2002, Block Group 2, Census Tract 1503, Baltimore city, Maryland",151
245101503002003,"Block 2003, Block Group 2, Census Tract 1503, Baltimore city, Maryland",157
245101503002004,"Block 2004, Block Group 2, Census Tract 1503, Baltimore city, Maryland",21
245101503002005,"Block 2005, Block Group 2, Census Tract 1503, Baltimore city, Maryland",124
245101503002006,"Block 2006, Block Group 2, Census Tract 1503, Baltimore city, Maryland",0
245101503003000,"Block 3000, Block Group 3, Census Tract 1503, Baltimore city, Maryland",198
245101503003001,"Block 3001, Block Group 3, Census Tract 1503, Baltimore city, Maryland",154
