STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,15_mean
"24","510","200701","4012","245102007014012",Block 4012,G5040,U,"04843",U,S,"2437","0","+39.2899841","-076.6788114",0.442767295597484
"24","510","110100","1022","245101101001022",Block 1022,G5040,U,"04843",U,S,"9112","0","+39.3018277","-076.6128506",0.076627414997196
"24","510","160100","2001","245101601002001",Block 2001,G5040,U,"04843",U,S,"5678","0","+39.3004124","-076.6366806",0.369543163819622
"24","510","180300","2003","245101803002003",Block 2003,G5040,U,"04843",U,S,"3226","0","+39.2866816","-076.6302140",0.166042518868468
"24","510","271501","4013","245102715014013",Block 4013,G5040,U,"04843",U,S,"12252","0","+39.3633711","-076.6670228",0.585477927237985
"24","510","030100","1029","245100301001029",Block 1029,G5040,U,"04843",U,S,"4319","0","+39.2858805","-076.5985641",0.047538127298931
"24","510","230100","2019","245102301002019",Block 2019,G5040,U,"04843",U,S,"4583","0","+39.2769722","-076.6167133",0.056755989783922
"24","510","200800","1011","245102008001011",Block 1011,G5040,U,"04843",U,S,"23989","0","+39.2791793","-076.6805559",0.459034296867739
"24","510","080700","1006","245100807001006",Block 1006,G5040,U,"04843",U,S,"7270","0","+39.3068299","-076.5977955",0.128035066196391
"24","510","260402","2023","245102604022023",Block 2023,G5040,U,"04843",U,S,"594","0","+39.3149600","-076.5400389",0.012984981226533
"24","510","271900","4018","245102719004018",Block 4018,G5040,U,"04843",U,S,"8943","0","+39.3523346","-076.6884751",0.208877854189608
"24","510","250206","1027","245102502061027",Block 1027,G5040,U,"04843",U,S,"63410","0","+39.2717542","-076.6619711",0.060529249992308
"24","510","040100","2045","245100401002045",Block 2045,G5040,U,"04843",U,S,"7302","0","+39.2902308","-076.6187606",0.028854594725258
"24","510","250500","1032","245102505001032",Block 1032,G5040,U,"04843",U,S,"20391","0","+39.2065729","-076.5461090",0.000168578744498
"24","510","280101","2042","245102801012042",Block 2042,G5040,U,"04843",U,S,"13424","0","+39.3504068","-076.7005077",0.503484019181134
"24","510","090900","3008","245100909003008",Block 3008,G5040,U,"04843",U,S,"309","0","+39.3061150","-076.6020981",0.046917293233083
"24","510","120700","3017","245101207003017",Block 3017,G5040,U,"04843",U,S,"1618","0","+39.3186293","-076.6276472",0.226480036714089
"24","510","150600","2005","245101506002005",Block 2005,G5040,U,"04843",U,S,"16297","0","+39.3066543","-076.6639210",0.153186176701974
"24","510","120100","3000","245101201003000",Block 3000,G5040,U,"04843",U,S,"29254","0","+39.3392868","-076.6197306",0.496601858497577
"24","510","270702","2006","245102707022006",Block 2006,G5040,U,"04843",U,S,"2090","0","+39.3679990","-076.5668447",0.006978087915018
"24","510","260501","1005","245102605011005",Block 1005,G5040,U,"04843",U,S,"6859","0","+39.2898800","-076.5412915",0.058248218688196
"24","510","260605","4027","245102606054027",Block 4027,G5040,U,"04843",U,S,"9735","0","+39.2588447","-076.5310981",0.084277851293558
"24","510","260501","2002","245102605012002",Block 2002,G5040,U,"04843",U,S,"8160","0","+39.2842645","-076.5499629",0.059602573592211
"24","510","271501","4012","245102715014012",Block 4012,G5040,U,"04843",U,S,"419","0","+39.3643645","-076.6663540",0.219906894258479
"24","510","020100","2014","245100201002014",Block 2014,G5040,U,"04843",U,S,"8017","0","+39.2863459","-076.5875022",0.053957584888168
"24","510","270501","1038","245102705011038",Block 1038,G5040,U,"04843",U,S,"276248","0","+39.3624654","-076.5333911",0.283544914271801
"24","510","271900","4006","245102719004006",Block 4006,G5040,U,"04843",U,S,"15622","0","+39.3517303","-076.6845122",0.340585097208923
"24","510","180200","1015","245101802001015",Block 1015,G5040,U,"04843",U,S,"6906","0","+39.2920571","-076.6376390",0.279644827122292
"24","510","250204","2007","245102502042007",Block 2007,G5040,U,"04843",U,S,"23926","0","+39.2495976","-076.6291294",0.328050854697536
"24","510","190100","2017","245101901002017",Block 2017,G5040,U,"04843",U,S,"5223","0","+39.2898269","-076.6417798",0.124573075281059
"24","510","150200","1007","245101502001007",Block 1007,G5040,U,"04843",U,S,"8340","0","+39.3050095","-076.6470611",0.032974255572761
"24","510","090900","2005","245100909002005",Block 2005,G5040,U,"04843",U,S,"7832","0","+39.3078710","-076.5986124",0.175166376027617
"24","510","070200","4005","245100702004005",Block 4005,G5040,U,"04843",U,S,"6765","0","+39.2972377","-076.5825611",0.079013871720917
"24","510","280401","4013","245102804014013",Block 4013,G5040,U,"04843",U,S,"53346","0","+39.2932626","-076.7102134",0.195916902948942
"24","510","160500","1015","245101605001015",Block 1015,G5040,U,"04843",U,S,"15394","0","+39.3011997","-076.6543908",0.122131830197106
"24","510","260102","2010","245102601022010",Block 2010,G5040,U,"04843",U,S,"7008","0","+39.3335207","-076.5349647",0.205013986662955
"24","510","250500","2022","245102505002022",Block 2022,G5040,U,"04843",U,S,"42535","0","+39.2199501","-076.5809923",0.034465058777789
"24","510","270802","1009","245102708021009",Block 1009,G5040,U,"04843",U,S,"3217","0","+39.3632306","-076.5869858",0.244839035657572
"24","510","151200","4009","245101512004009",Block 4009,G5040,U,"04843",U,S,"7698","0","+39.3316784","-076.6634514",0.426317949213093
"24","510","270102","2010","245102701022010",Block 2010,G5040,U,"04843",U,S,"671","0","+39.3400830","-076.5551893",0.999861610849709
"24","510","270101","1006","245102701011006",Block 1006,G5040,U,"04843",U,S,"16097","0","+39.3365459","-076.5700006",0.339486184943406
"24","510","200702","2013","245102007022013",Block 2013,G5040,U,"04843",U,S,"4323","0","+39.2842350","-076.6800827",0.069259044302573
"24","510","271801","3003","245102718013003",Block 3003,G5040,U,"04843",U,S,"7839","0","+39.3491527","-076.6869227",0.280258853648130
"24","510","270501","1008","245102705011008",Block 1008,G5040,U,"04843",U,S,"6558","0","+39.3690894","-076.5331031",0.109894002947512
"24","510","250103","1002","245102501031002",Block 1002,G5040,U,"04843",U,S,"7916","0","+39.2742315","-076.6742283",0.220138261288013
"24","510","270903","1022","245102709031022",Block 1022,G5040,U,"04843",U,S,"4400","0","+39.3409122","-076.5849604",0.018815331010453
"24","510","270302","1006","245102703021006",Block 1006,G5040,U,"04843",U,S,"12355","0","+39.3451347","-076.5590763",0.449337915165916
"24","510","210200","1032","245102102001032",Block 1032,G5040,U,"04843",U,S,"105212","0","+39.2768432","-076.6454800",0.250174184028406
"24","510","270501","3005","245102705013005",Block 3005,G5040,U,"04843",U,S,"19576","0","+39.3610995","-076.5419620",0.171254330596555
"24","510","271400","2009","245102714002009",Block 2009,G5040,U,"04843",U,S,"13521","0","+39.3523064","-076.6337160",0.749008775003951
"24","510","250303","1033","245102503031033",Block 1033,G5040,U,"04843",U,S,"5961","0","+39.2640120","-076.6497779",0.040306742728888
"24","510","160100","3004","245101601003004",Block 3004,G5040,U,"04843",U,S,"9061","0","+39.2961944","-076.6332862",0.106155218554862
"24","510","210100","2011","245102101002011",Block 2011,G5040,U,"04843",U,S,"2522","0","+39.2831153","-076.6314458",0.006337275708338
"24","510","270803","1019","245102708031019",Block 1019,G5040,U,"04843",U,S,"11885","0","+39.3605945","-076.5789391",0.232373999499750
"24","510","270804","2000","245102708042000",Block 2000,G5040,U,"04843",U,S,"8914","0","+39.3663956","-076.5999403",0.706725859230080
"24","510","250401","1054","245102504011054",Block 1054,G5040,U,"04843",U,S,"2725","0","+39.2397979","-076.6086372",0.059577805817959
"24","510","260201","3016","245102602013016",Block 3016,G5040,U,"04843",U,S,"6354","0","+39.3288859","-076.5558513",0.353150176187622
"24","510","080700","1002","245100807001002",Block 1002,G5040,U,"04843",U,S,"9651","0","+39.3080086","-076.5954538",0.172546905534324
"24","510","030100","2007","245100301002007",Block 2007,G5040,U,"04843",U,S,"4259","0","+39.2922787","-076.5993668",0.011296970754367
"24","510","210100","2032","245102101002032",Block 2032,G5040,U,"04843",U,S,"8330","0","+39.2814696","-076.6279269",0.104364411033160
"24","510","250203","2003","245102502032003",Block 2003,G5040,U,"04843",U,S,"16752","0","+39.2486272","-076.6213147",0.283097349549939
"24","510","150400","3027","245101504003027",Block 3027,G5040,U,"04843",U,S,"8458","0","+39.3100847","-076.6553058",0.039214393989323
"24","510","280102","1044","245102801021044",Block 1044,G5040,U,"04843",U,S,"6498","0","+39.3437491","-076.6983084",0.306577066056620
"24","510","271300","1036","245102713001036",Block 1036,G5040,U,"04843",U,S,"21543","0","+39.3629003","-076.6463693",0.069972228451176
"24","510","151300","5001","245101513005001",Block 5001,G5040,U,"04843",U,S,"9325","0","+39.3397760","-076.6705513",0.203863473340241
"24","510","271300","3028","245102713003028",Block 3028,G5040,U,"04843",U,S,"13299","0","+39.3560492","-076.6438638",0.704035937096109
"24","510","280102","1039","245102801021039",Block 1039,G5040,U,"04843",U,S,"31438","0","+39.3435753","-076.6951928",0.421108467914715
"24","510","160802","3031","245101608023031",Block 3031,G5040,U,"04843",U,S,"1993","0","+39.2970373","-076.6792662",0.077554064131245
"24","510","200800","1027","245102008001027",Block 1027,G5040,U,"04843",U,S,"18733","0","+39.2772390","-076.6731623",0.266159431791128
"24","510","260302","4010","245102603024010",Block 4010,G5040,U,"04843",U,S,"5749","0","+39.3174024","-076.5663714",0.116443668799690
"24","510","160500","2003","245101605002003",Block 2003,G5040,U,"04843",U,S,"7976","0","+39.2977098","-076.6531089",0.214028630333244
"24","510","250500","5001","245102505005001",Block 5001,G5040,U,"04843",U,S,"5631","0","+39.2330526","-076.5927913",0.139759751831562
"24","510","270600","2008","245102706002008",Block 2008,G5040,U,"04843",U,S,"6623","0","+39.3540283","-076.5631295",0.397963048693237
"24","510","090300","1006","245100903001006",Block 1006,G5040,U,"04843",U,S,"7771","0","+39.3331967","-076.5980957",0.373225879736468
"24","510","250206","2000","245102502062000",Block 2000,G5040,U,"04843",U,S,"272300","0","+39.2603933","-076.6544658",0.340713437350833
"24","510","271600","4007","245102716004007",Block 4007,G5040,U,"04843",U,S,"4527","0","+39.3406876","-076.6691812",0.406300020521239
"24","510","280102","1051","245102801021051",Block 1051,G5040,U,"04843",U,S,"6375","0","+39.3436910","-076.6969733",0.256123683098489
"24","510","200701","4045","245102007014045",Block 4045,G5040,U,"04843",U,S,"4943","0","+39.2912071","-076.6797418",0.029078400781940
"24","510","090100","4002","245100901004002",Block 4002,G5040,U,"04843",U,S,"9231","0","+39.3370612","-076.6085395",0.528797761404356
"24","510","250205","5006","245102502055006",Block 5006,G5040,U,"04843",U,S,"18829","0","+39.2550719","-076.6551155",0.148594971998125
"24","510","080301","1005","245100803011005",Block 1005,G5040,U,"04843",U,S,"2889","0","+39.3071766","-076.5825472",0.109874557735606
"24","510","270803","3035","245102708033035",Block 3035,G5040,U,"04843",U,S,"12857","0","+39.3586366","-076.5828989",0.245980533134859
"24","510","200701","3016","245102007013016",Block 3016,G5040,U,"04843",U,S,"3257","0","+39.2901498","-076.6772732",0.071848427780631
"24","510","250301","2005","245102503012005",Block 2005,G5040,U,"04843",U,S,"712","0","+39.2693544","-076.6340043",0.000000000000000
"24","510","271002","1012","245102710021012",Block 1012,G5040,U,"04843",U,S,"48616","0","+39.3482741","-076.6006895",0.308870967741936
"24","510","110200","3004","245101102003004",Block 3004,G5040,U,"04843",U,S,"4072","0","+39.3011607","-076.6195195",0.181210503501928
"24","510","080101","1045","245100801011045",Block 1045,G5040,U,"04843",U,S,"448","0","+39.3163756","-076.5818435",0.206181290188758
"24","510","150701","2013","245101507012013",Block 2013,G5040,U,"04843",U,S,"4955","0","+39.3162602","-076.6692631",0.195222559718004
"24","510","261000","1004","245102610001004",Block 1004,G5040,U,"04843",U,S,"4233","0","+39.2976181","-076.5723942",0.049970373296465
"24","510","260401","2011","245102604012011",Block 2011,G5040,U,"04843",U,S,"1638","0","+39.3034483","-076.5541583",0.000000000000000
"24","510","260404","3020","245102604043020",Block 3020,G5040,U,"04843",U,S,"7230","0","+39.2953310","-076.5671536",0.098420694174944
"24","510","280102","3003","245102801023003",Block 3003,G5040,U,"04843",U,S,"26253","0","+39.3341379","-076.6951243",0.401871374830575
"24","510","250303","2000","245102503032000",Block 2000,G5040,U,"04843",U,S,"12779","0","+39.2675336","-076.6493779",0.219717347369033
"24","510","271600","6006","245102716006006",Block 6006,G5040,U,"04843",U,S,"3677","0","+39.3405946","-076.6659086",0.180403254333215
"24","510","151200","1009","245101512001009",Block 1009,G5040,U,"04843",U,S,"5523","0","+39.3340027","-076.6580950",0.576155709575399
"24","510","080200","2012","245100802002012",Block 2012,G5040,U,"04843",U,S,"2797","0","+39.3105446","-076.5852915",0.118190273717778
"24","510","270802","5021","245102708025021",Block 5021,G5040,U,"04843",U,S,"15382","0","+39.3612249","-076.5926062",0.221205477135316
"24","510","271002","4004","245102710024004",Block 4004,G5040,U,"04843",U,S,"32017","0","+39.3510229","-076.6079503",0.440718934713787
"24","510","090600","4015","245100906004015",Block 4015,G5040,U,"04843",U,S,"14079","0","+39.3264471","-076.5930306",0.094951494753514
"24","510","250102","2010","245102501022010",Block 2010,G5040,U,"04843",U,S,"3829","0","+39.2754272","-076.6900176",0.211034549689441
"24","510","260605","6003","245102606056003",Block 6003,G5040,U,"04843",U,S,"8282","0","+39.2806671","-076.5500774",0.232162089391492
"24","510","260501","3027","245102605013027",Block 3027,G5040,U,"04843",U,S,"14572","0","+39.2844267","-076.5320579",0.225442002512066
"24","510","250402","2001","245102504022001",Block 2001,G5040,U,"04843",U,S,"4142","0","+39.2307006","-076.6005471",0.235014357501795
"24","510","130400","1038","245101304001038",Block 1038,G5040,U,"04843",U,S,"11046","0","+39.3174787","-076.6506508",0.180811963295962
"24","510","270302","2000","245102703022000",Block 2000,G5040,U,"04843",U,S,"31094","0","+39.3436351","-076.5614024",0.296137287765937
"24","510","200400","2009","245102004002009",Block 2009,G5040,U,"04843",U,S,"15341","0","+39.2833918","-076.6568663",0.351585258759047
"24","510","260700","1021","245102607001021",Block 1021,G5040,U,"04843",U,S,"3557","0","+39.2885543","-076.5564977",0.018727472183043
"24","510","260605","6114","245102606056114",Block 6114,G5040,U,"04843",U,S,"37125","0","+39.2702619","-076.5335301",0.064454850569765
"24","510","271700","4004","245102717004004",Block 4004,G5040,U,"04843",U,S,"2458","0","+39.3519806","-076.6688351",0.015912011489909
"24","510","180100","2003","245101801002003",Block 2003,G5040,U,"04843",U,S,"2159","0","+39.2923282","-076.6336265",0.002969913485129
"24","510","060200","1000","245100602001000",Block 1000,G5040,U,"04843",U,S,"7571","0","+39.2963395","-076.5782552",0.074959814471698
"24","510","270802","2012","245102708022012",Block 2012,G5040,U,"04843",U,S,"6774","0","+39.3558354","-076.5918325",0.356930251697414
"24","510","080101","1042","245100801011042",Block 1042,G5040,U,"04843",U,S,"929","0","+39.3173718","-076.5818717",0.000000000000000
"24","510","271400","2010","245102714002010",Block 2010,G5040,U,"04843",U,S,"3320","0","+39.3523697","-076.6342501",0.574586562945966
"24","510","272005","3003","245102720053003",Block 3003,G5040,U,"04843",U,S,"23563","0","+39.3712222","-076.6987636",0.253677875994593
"24","510","151000","5012","245101510005012",Block 5012,G5040,U,"04843",U,S,"24456","0","+39.3285701","-076.6830739",0.264040056376767
"24","510","020100","2007","245100201002007",Block 2007,G5040,U,"04843",U,S,"7840","0","+39.2873741","-076.5875610",0.124022372849220
"24","510","260302","6002","245102603026002",Block 6002,G5040,U,"04843",U,S,"10026","0","+39.3186918","-076.5713662",0.054918169517914
"24","510","260605","6022","245102606056022",Block 6022,G5040,U,"04843",U,S,"531","0","+39.2780400","-076.5515320",0.000000000000000
"24","510","160700","4009","245101607004009",Block 4009,G5040,U,"04843",U,S,"6155","0","+39.3016233","-076.6709350",0.121622845413107
"24","510","271200","1002","245102712001002",Block 1002,G5040,U,"04843",U,S,"10126","0","+39.3716253","-076.6147968",0.527077369155105
"24","510","190200","2002","245101902002002",Block 2002,G5040,U,"04843",U,S,"3197","0","+39.2852648","-076.6397304",0.153899802394514
